page_title,election_cycle,total_revisions,unique_editors,net_size_change,minor_edits,anonymous_edits,bot_edits,first_edit,last_edit,office,state,district,party,pvi,pvi_numeric,candidate_was_incumbent,candidate_won_election,vote_percentage,election_type,editing_span_days
Nancy_Pelosi,2024,557,208,51505.0,115,0,27,2022-11-10 08:48:15+00:00,2024-11-05 11:37:01+00:00,House,California,California 11,Democratic,D+37,-37.0,True,True,81.0,general,726
Elissa_Slotkin,2024,535,119,25794.0,69,113,8,2022-11-09 02:13:40+00:00,2024-11-03 10:40:26+00:00,Senate,Michigan,,Democratic,R+1,1.0,False,True,48.64,general,725
Alexandria_Ocasio-Cortez,2024,491,179,51993.0,111,0,37,2022-11-09 06:00:36+00:00,2024-10-31 04:30:21+00:00,House,New York,New York 14,Democratic,D+27,-27.0,True,True,69.2,general,721
Marjorie_Taylor_Greene,2024,465,194,74393.0,90,2,24,2022-11-09 00:27:43+00:00,2024-10-23 04:02:10+00:00,House,Georgia,Georgia 14,Republican,R+22,22.0,True,True,64.4,general,714
Marie_Gluesenkamp_Perez,2024,464,196,34044.0,56,104,11,2022-11-12 11:35:32+00:00,2024-11-03 23:25:56+00:00,House,Washington,Washington 3,Democratic,R+5,5.0,True,True,51.7,general,722
Tom_Suozzi,2024,458,135,32186.0,54,52,12,2022-11-18 01:29:28+00:00,2024-11-05 06:01:02+00:00,House,New York,New York 3,Democratic,,,False,True,53.9,special,718
Andy_Ogles,2024,456,176,45668.0,90,52,15,2022-11-09 05:20:27+00:00,2024-11-01 20:15:05+00:00,House,Tennessee,Tennessee 5,Republican,R+9,9.0,True,True,56.9,general,723
Rashida_Tlaib,2024,437,118,28091.0,80,0,16,2022-11-12 20:37:26+00:00,2024-10-29 06:52:23+00:00,House,Michigan,Michigan 12,Democratic,D+23,-23.0,True,True,69.7,general,716
Jim_Jordan,2024,431,229,19300.0,105,57,17,2022-11-11 04:06:49+00:00,2024-10-25 14:10:43+00:00,House,Ohio,Ohio 4,Republican,R+20,20.0,True,True,68.5,general,714
Josh_Gottheimer,2024,426,98,235653.0,140,28,22,2022-11-09 15:00:25+00:00,2024-11-05 20:04:32+00:00,House,New Jersey,New Jersey 5,Democratic,D+4,-4.0,True,True,54.6,general,727
Maxwell_Frost,2024,425,232,17944.0,89,126,14,2022-11-09 00:42:26+00:00,2024-11-02 13:10:51+00:00,House,Florida,Florida 10,Democratic,D+14,-14.0,True,True,62.4,general,724
Mazi_Melesa_Pilip,2024,424,141,20978.0,48,174,6,2023-01-23 03:06:33+00:00,2024-11-04 01:22:00+00:00,House,New York,New York 3,Republican,,,False,False,45.9,special,650
Bernie_Moreno,2024,421,139,25894.0,33,139,6,2024-01-25 20:00:43+00:00,2024-11-05 01:10:43+00:00,Senate,Ohio,,Republican,R+6,6.0,False,True,50.09,general,284
Mike_Lawler,2024,409,179,19076.0,51,98,11,2022-11-09 15:54:32+00:00,2024-11-02 05:02:48+00:00,House,New York,New York 17,Republican,D+3,-3.0,True,True,52.2,general,723
Eli_Crane,2024,390,203,25759.0,80,87,12,2022-11-09 20:51:07+00:00,2024-11-04 03:37:18+00:00,House,Arizona,Arizona 2,Republican,R+6,6.0,True,True,54.5,general,725
Derrick_Van_Orden,2024,388,157,22509.0,65,96,10,2022-11-09 14:18:02+00:00,2024-10-24 04:27:49+00:00,House,Wisconsin,Wisconsin 3,Republican,R+4,4.0,False,True,51.4,general,714
Larry_Hogan,2024,370,136,65788.0,65,57,21,2022-11-09 01:03:19+00:00,2024-11-05 21:32:15+00:00,Senate,Maryland,,Republican,D+14,-14.0,False,False,42.84,general,727
Mary_Peltola,2024,370,180,34809.0,80,62,10,2022-11-09 08:23:16+00:00,2024-10-25 14:29:54+00:00,House,Alaska,Alaska at-large,Democratic,R+8,8.0,True,False,48.7,general_rcv_runoff,716
Tim_Sheehy,2024,367,53,25098.0,26,12,7,2023-06-27 13:59:00+00:00,2024-11-05 08:47:48+00:00,Senate,Montana,,Republican,R+11,11.0,False,True,52.64,general,496
Elise_Stefanik,2024,366,190,18184.0,99,70,22,2022-11-11 19:01:11+00:00,2024-10-24 22:36:02+00:00,House,New York,New York 21,Republican,R+10,10.0,True,True,62.0,general,713
Jon_Tester,2024,363,125,31799.0,58,49,18,2022-11-11 14:36:04+00:00,2024-11-05 05:25:18+00:00,Senate,Montana,,Democratic,R+11,11.0,False,False,45.5,general,724
Pete_Ricketts,2024,359,140,18848.0,52,82,11,2022-11-09 05:31:07+00:00,2024-10-22 20:47:45+00:00,Senate,Nebraska,,Republican,R+13,13.0,False,True,62.64,special,713
Henry_Cuellar,2024,355,81,13178.0,29,26,13,2022-11-20 15:42:19+00:00,2024-11-03 18:17:58+00:00,House,Texas,Texas 28,Democratic,D+3,-3.0,True,True,52.8,general,714
Adam_Schiff,2024,346,163,21925.0,86,21,17,2022-11-17 01:53:40+00:00,2024-10-27 21:20:54+00:00,Senate,California,,Democratic,D+13,-13.0,False,True,58.87,general,710
Forward_Party_(United_States),2024,345,113,-8700.0,72,56,5,2022-11-09 13:08:52+00:00,2024-11-04 05:21:54+00:00,House,Colorado,Colorado 5,Forward,R+9,9.0,False,False,0.4,general,725
Bernie_Sanders,2024,343,177,142829.0,98,0,41,2022-11-10 05:46:29+00:00,2024-11-03 19:02:39+00:00,Senate,Vermont,,Independent,D+16,-16.0,False,True,63.16,general,724
Byron_Donalds,2024,339,183,19499.0,85,49,18,2022-11-13 05:18:58+00:00,2024-10-06 18:25:48+00:00,House,Florida,Florida 19,Republican,R+13,13.0,True,True,66.3,general,693
Tammy_Baldwin,2024,334,101,41404.0,49,35,22,2022-11-10 17:51:49+00:00,2024-11-05 15:39:44+00:00,Senate,Wisconsin,,Democratic,R+2,2.0,False,True,49.33,general,725
Matt_Gaetz,2024,331,136,28092.0,69,0,12,2022-11-12 15:55:36+00:00,2024-10-07 17:59:42+00:00,House,Florida,Florida 1,Republican,R+19,19.0,True,True,66.0,general,695
Andy_Kim,2024,330,124,48369.0,81,22,22,2022-11-09 05:30:34+00:00,2024-10-24 02:57:29+00:00,Senate,New Jersey,,Democratic,D+6,-6.0,False,True,53.64,general,714
Tom_Emmer,2024,330,168,15509.0,58,82,13,2022-11-09 04:47:56+00:00,2024-10-19 06:46:17+00:00,House,Minnesota,Minnesota 6,Republican,R+12,12.0,True,True,62.5,general,710
Sherrod_Brown,2024,329,134,55520.0,56,41,12,2022-11-09 11:09:45+00:00,2024-11-05 17:52:45+00:00,Senate,Ohio,,Democratic,R+6,6.0,False,False,46.47,general,727
Angela_Alsobrooks,2024,306,54,118273.0,42,19,9,2022-11-11 02:07:57+00:00,2024-11-04 19:17:32+00:00,Senate,Maryland,,Democratic,D+14,-14.0,False,True,54.64,general,724
Summer_Lee,2024,302,159,37158.0,69,89,15,2022-11-09 05:17:17+00:00,2024-11-04 04:28:43+00:00,House,Pennsylvania,Pennsylvania 12,Democratic,D+8,-8.0,True,True,56.4,general,725
John_Duarte_(politician),2024,300,102,21478.0,36,37,6,2022-11-09 10:12:09+00:00,2024-10-28 19:52:10+00:00,House,California,California 13,Republican,D+4,-4.0,True,False,49.96,general,719
Joe_Kent,2024,294,103,21952.0,52,48,16,2022-11-16 02:32:33+00:00,2024-11-02 19:16:47+00:00,House,Washington,Washington 3,Republican,R+5,5.0,False,False,47.9,general,717
Scott_Perry,2024,290,109,18150.0,77,22,13,2022-11-11 03:45:51+00:00,2024-11-04 19:21:11+00:00,House,Pennsylvania,Pennsylvania 10,Republican,R+5,5.0,True,True,50.6,general,724
Bob_Casey_Jr.,2024,289,111,21603.0,50,56,16,2022-11-09 16:01:36+00:00,2024-11-05 19:37:18+00:00,Senate,Pennsylvania,,Democratic,R+2,2.0,False,False,48.6,general,727
Royce_White,2024,288,117,-15030.0,45,69,15,2022-11-18 06:26:41+00:00,2024-11-04 21:14:32+00:00,Senate,Minnesota,,Republican,D+1,-1.0,False,False,40.5,general,717
Steve_Scalise,2024,288,166,4318.0,74,25,16,2022-11-15 21:56:01+00:00,2024-09-10 23:39:42+00:00,House,Louisiana,Louisiana 1,Republican,R+22,22.0,True,True,66.8,general,665
Colin_Allred,2024,282,126,37527.0,46,54,8,2022-11-20 02:35:31+00:00,2024-11-03 03:25:13+00:00,Senate,Texas,,Democratic,R+5,5.0,False,False,44.57,general,714
Ruben_Gallego,2024,281,131,11866.0,55,54,6,2022-11-30 05:49:26+00:00,2024-11-04 22:51:47+00:00,Senate,Arizona,,Democratic,R+2,2.0,False,True,50.06,general,705
Nancy_Mace,2024,277,126,28427.0,53,31,14,2022-11-10 00:19:25+00:00,2024-11-04 20:27:09+00:00,House,South Carolina,South Carolina 1,Republican,R+7,7.0,True,True,58.3,general,725
James_Comer,2024,276,171,18518.0,49,74,14,2022-11-10 18:40:01+00:00,2024-10-19 07:17:30+00:00,House,Kentucky,Kentucky 1,Republican,R+24,24.0,True,True,74.7,general,708
Don_Bacon,2024,271,123,34088.0,88,42,9,2022-11-09 02:34:02+00:00,2024-11-01 19:48:19+00:00,House,Nebraska,Nebraska 2,Republican,EVEN,0.0,True,True,50.9,general,723
Scott_Baugh,2024,265,52,30583.0,64,46,11,2022-11-28 13:37:22+00:00,2024-10-24 16:41:27+00:00,House,California,California 47,Republican,D+3,-3.0,False,False,48.6,general,696
Brandon_Williams_(politician),2024,254,96,33534.0,35,45,8,2022-11-15 04:42:50+00:00,2024-11-04 23:56:42+00:00,House,New York,New York 22,Republican,D+3,-3.0,True,False,45.4,general,720
Ilhan_Omar,2024,251,121,59762.0,48,0,16,2022-11-27 22:49:09+00:00,2024-10-28 16:52:36+00:00,House,Minnesota,Minnesota 5,DFL,D+30,-30.0,True,True,75.2,general,700
Jasmine_Crockett,2024,248,153,25538.0,52,78,6,2022-11-09 01:51:58+00:00,2024-10-26 02:50:08+00:00,House,Texas,Texas 30,Democratic,D+27,-27.0,True,True,84.9,general,717
Wesley_Bell,2024,246,101,447.0,47,54,17,2022-12-01 13:47:31+00:00,2024-10-29 22:00:43+00:00,House,Missouri,Missouri 1,Democratic,D+27,-27.0,False,True,75.9,general,698
Marsha_Blackburn,2024,239,109,53183.0,47,48,14,2022-11-11 15:25:33+00:00,2024-11-05 16:52:06+00:00,Senate,Tennessee,,Republican,R+14,14.0,False,True,63.8,general,725
Rick_Scott,2024,235,95,57779.0,45,11,16,2022-11-16 05:00:06+00:00,2024-10-30 19:01:45+00:00,Senate,Florida,,Republican,R+3,3.0,False,True,55.57,general,714
Dan_Osborn,2024,234,65,25367.0,27,21,9,2024-02-21 08:48:45+00:00,2024-11-05 22:32:46+00:00,Senate,Nebraska,,Independent,R+13,13.0,False,False,46.47,general,258
Max_Miller_(politician),2024,232,126,10652.0,35,45,4,2022-11-09 03:12:39+00:00,2024-11-05 01:59:04+00:00,House,Ohio,Ohio 7,Republican,R+7,7.0,True,True,51.1,general,726
Gabe_Amo,2024,231,71,15637.0,32,11,10,2023-03-19 16:03:24+00:00,2024-10-03 23:54:26+00:00,House,Rhode Island,Rhode Island 1,Democratic,D+12,-12.0,True,True,63.2,general,564
Jennifer_McClellan,2024,231,77,21061.0,37,18,11,2022-11-30 02:40:49+00:00,2024-09-18 05:53:06+00:00,House,Virginia,Virginia 4,Democratic,D+16,-16.0,True,True,67.5,general,658
Clay_Higgins,2024,229,148,7053.0,48,72,10,2022-11-15 13:03:45+00:00,2024-11-04 18:42:40+00:00,House,Louisiana,Louisiana 3,Republican,R+22,22.0,True,True,70.6,general,720
Chip_Roy,2024,225,126,-1953.0,61,38,18,2022-11-18 15:01:32+00:00,2024-10-17 15:43:49+00:00,House,Texas,Texas 21,Republican,R+13,13.0,True,True,61.9,general,699
Juan_Ciscomani,2024,225,110,18667.0,35,39,5,2022-11-11 16:19:53+00:00,2024-10-18 20:38:32+00:00,House,Arizona,Arizona 6,Republican,R+3,3.0,True,True,50.0,general,707
Steve_Garvey,2024,225,95,10637.0,47,26,8,2023-01-08 20:55:48+00:00,2024-11-05 04:45:42+00:00,Senate,California,,Republican,D+13,-13.0,False,False,41.13,general,666
Andy_Biggs,2024,215,128,8323.0,63,33,8,2022-11-15 21:50:35+00:00,2024-11-04 19:59:45+00:00,House,Arizona,Arizona 5,Republican,R+11,11.0,True,True,60.4,general,719
Josh_Hawley,2024,213,67,214427.0,48,0,18,2022-11-16 18:24:24+00:00,2024-11-05 11:21:23+00:00,Senate,Missouri,,Republican,R+10,10.0,False,True,55.58,general,719
Mike_Collins_(politician),2024,213,97,31934.0,35,23,10,2022-11-09 04:59:06+00:00,2024-10-08 12:45:56+00:00,House,Georgia,Georgia 10,Republican,R+14,14.0,True,True,63.1,general,699
Victoria_Spartz,2024,213,125,20161.0,37,32,9,2022-11-09 01:43:13+00:00,2024-10-25 07:28:12+00:00,House,Indiana,Indiana 5,Republican,R+11,11.0,True,True,56.6,general,716
Adam_Frisch,2024,211,78,7914.0,36,30,5,2022-11-09 04:09:26+00:00,2024-10-20 18:47:51+00:00,House,Colorado,Colorado 3,Democratic,R+7,7.0,False,False,45.8,general,711
Ted_Cruz,2024,211,114,77006.0,51,0,18,2022-11-13 23:55:40+00:00,2024-11-01 17:20:31+00:00,Senate,Texas,,Republican,R+5,5.0,False,True,53.07,general,718
Becca_Balint,2024,210,94,18162.0,41,35,9,2022-11-09 00:38:53+00:00,2024-10-24 16:42:24+00:00,House,Vermont,Vermont at-large,Democratic,D+16,-16.0,True,True,62.5,general,715
Robert_Garcia_(California_congressman),2024,207,107,19890.0,45,54,17,2022-11-09 22:55:52+00:00,2024-11-01 18:58:07+00:00,House,California,California 42,Democratic,D+22,-22.0,True,True,68.1,general,722
Ronny_Jackson,2024,205,102,14772.0,27,35,11,2022-11-29 07:53:23+00:00,2024-09-29 17:31:51+00:00,House,Texas,Texas 13,Republican,R+26,26.0,True,True,100.0,general,670
Kevin_Hern,2024,204,93,23480.0,34,35,7,2022-11-29 07:33:08+00:00,2024-11-04 13:49:22+00:00,House,Oklahoma,Oklahoma 1,Republican,R+14,14.0,True,True,60.4,general,706
Dave_McCormick,2024,201,96,10295.0,37,47,8,2022-11-10 14:54:08+00:00,2024-11-04 16:11:05+00:00,Senate,Pennsylvania,,Republican,R+2,2.0,False,True,48.82,general,725
Roger_Wicker,2024,197,81,33599.0,67,7,10,2022-11-11 13:35:18+00:00,2024-10-22 21:32:25+00:00,Senate,Mississippi,,Republican,R+11,11.0,False,True,62.81,general,711
Tony_Gonzales,2024,192,93,13166.0,37,42,6,2022-11-11 02:07:28+00:00,2024-10-05 20:55:11+00:00,House,Texas,Texas 23,Republican,R+5,5.0,True,True,62.3,general,694
Jamie_Raskin,2024,191,101,8102.0,47,28,19,2022-11-15 08:39:41+00:00,2024-11-05 18:41:28+00:00,House,Maryland,Maryland 8,Democratic,D+29,-29.0,True,True,76.8,general,721
Greg_Casar,2024,187,116,31558.0,37,47,10,2022-11-09 22:49:59+00:00,2024-09-23 01:37:01+00:00,House,Texas,Texas 35,Democratic,D+21,-21.0,True,True,67.4,general,683
Paul_Gosar,2024,186,107,107979.0,42,0,17,2022-11-09 06:07:59+00:00,2024-11-01 19:54:56+00:00,House,Arizona,Arizona 9,Republican,R+16,16.0,True,True,65.3,general,723
Amy_Klobuchar,2024,185,93,53088.0,33,23,13,2022-11-11 13:33:17+00:00,2024-11-05 20:13:05+00:00,Senate,Minnesota,,DFL,D+1,-1.0,False,True,56.2,general,725
Lucas_Kunce,2024,184,72,33284.0,23,13,9,2022-11-13 19:15:42+00:00,2024-11-05 19:37:22+00:00,Senate,Missouri,,Democratic,R+10,10.0,False,False,41.76,general,723
Ryan_Zinke,2024,181,106,43318.0,43,18,12,2022-11-10 11:17:40+00:00,2024-10-30 20:09:52+00:00,House,Montana,Montana 1,Republican,R+6,6.0,True,True,52.3,general,720
Dan_Goldman,2024,178,87,7695.0,39,7,14,2022-11-09 02:39:09+00:00,2024-10-05 23:55:54+00:00,House,New York,New York 10,Democratic,D+34,-34.0,True,True,82.5,general,696
Shri_Thanedar,2024,178,99,9015.0,29,31,4,2022-11-09 11:31:09+00:00,2024-11-01 20:07:45+00:00,House,Michigan,Michigan 13,Democratic,D+23,-23.0,True,True,68.6,general,723
Angus_King,2024,177,89,47275.0,34,29,12,2022-11-14 14:23:42+00:00,2024-11-05 20:14:47+00:00,Senate,Maine,,Independent,D+2,-2.0,False,True,52.06,general,722
Johnny_Olszewski,2024,177,33,108536.0,22,17,6,2022-11-23 01:55:16+00:00,2024-10-31 15:10:58+00:00,House,Maryland,Maryland 2,Democratic,D+7,-7.0,False,True,58.2,general,708
Keith_Self,2024,177,89,22437.0,29,51,7,2022-11-09 02:15:09+00:00,2024-09-26 14:14:44+00:00,House,Texas,Texas 3,Republican,R+11,11.0,True,True,62.5,general,687
David_Schweikert,2024,175,94,15798.0,41,24,11,2022-11-12 04:19:43+00:00,2024-11-03 11:35:46+00:00,House,Arizona,Arizona 1,Republican,R+2,2.0,True,True,51.9,general,722
Jim_Justice,2024,175,93,26878.0,40,29,13,2022-11-27 16:15:27+00:00,2024-11-05 23:00:21+00:00,Senate,West Virginia,,Republican,R+22,22.0,False,True,68.75,general,709
Eric_Sorensen_(politician),2024,170,68,12376.0,24,17,12,2022-11-10 11:58:07+00:00,2024-10-25 20:20:16+00:00,House,Illinois,Illinois 17,Democratic,D+2,-2.0,True,True,54.4,general,715
Harriet_Hageman,2024,168,102,9422.0,33,36,5,2022-11-09 10:56:19+00:00,2024-10-29 05:12:44+00:00,House,Wyoming,Wyoming at-large,Republican,R+25,25.0,True,True,71.0,general,719
Jared_Golden,2024,168,76,15211.0,20,17,11,2022-11-17 01:02:54+00:00,2024-11-04 04:30:55+00:00,House,Maine,Maine 2,Democratic,R+6,6.0,True,True,50.3,general,718
George_Latimer_(New_York_politician),2024,163,90,5990.0,31,48,7,2022-12-23 00:09:34+00:00,2024-10-19 16:05:35+00:00,House,New York,New York 16,Democratic,D+21,-21.0,False,True,71.6,general,666
Gloria_Johnson_(politician),2024,163,62,17697.0,22,15,3,2022-11-30 23:51:40+00:00,2024-10-17 09:24:22+00:00,Senate,Tennessee,,Democratic,R+14,14.0,False,False,34.2,general,686
Hillary_Scholten,2024,163,71,15237.0,21,15,5,2022-11-09 11:32:07+00:00,2024-10-15 21:29:03+00:00,House,Michigan,Michigan 3,Democratic,D+1,-1.0,True,True,53.7,general,706
John_Rose_(Tennessee_politician),2024,163,92,5839.0,28,67,3,2022-11-29 07:42:06+00:00,2024-10-28 19:25:55+00:00,House,Tennessee,Tennessee 6,Republican,R+17,17.0,True,True,68.0,general,699
Elizabeth_Warren,2024,162,73,118078.0,30,0,12,2022-11-11 13:29:35+00:00,2024-10-30 14:56:35+00:00,Senate,Massachusetts,,Democratic,D+15,-15.0,False,True,59.81,general,719
Michelle_Steel,2024,162,66,12944.0,19,31,6,2022-11-14 00:12:46+00:00,2024-11-05 08:21:46+00:00,House,California,California 45,Republican,D+2,-2.0,True,False,49.9,general,722
Greg_Landsman,2024,161,68,12419.0,25,25,3,2022-11-09 04:52:42+00:00,2024-10-23 19:41:20+00:00,House,Ohio,Ohio 1,Democratic,D+2,-2.0,True,True,54.6,general,714
Kirsten_Gillibrand,2024,161,75,58109.0,53,26,14,2022-11-15 00:52:36+00:00,2024-10-22 03:08:37+00:00,Senate,New York,,Democratic,D+10,-10.0,False,True,58.5,general,707
Monica_De_La_Cruz,2024,161,80,8894.0,22,25,5,2022-11-09 06:19:53+00:00,2024-10-29 16:49:55+00:00,House,Texas,Texas 15,Republican,R+1,1.0,True,True,57.1,general,720
Morgan_Luttrell,2024,161,68,13477.0,22,27,4,2022-11-09 05:02:42+00:00,2024-10-30 02:38:09+00:00,House,Texas,Texas 8,Republican,R+16,16.0,True,True,68.2,general,720
Eric_Burlison,2024,160,100,9579.0,26,55,5,2022-11-09 12:41:22+00:00,2024-08-29 22:23:44+00:00,House,Missouri,Missouri 7,Republican,R+24,24.0,True,True,71.6,general,659
John_James_(Michigan_politician),2024,159,98,14179.0,20,35,11,2022-11-09 21:16:45+00:00,2024-10-23 21:11:09+00:00,House,Michigan,Michigan 10,Republican,R+3,3.0,True,True,51.1,general,713
Brian_Mast,2024,157,101,9950.0,29,37,9,2022-11-29 07:28:13+00:00,2024-10-19 07:52:50+00:00,House,Florida,Florida 21,Republican,R+7,7.0,True,True,61.8,general,690
Troy_Nehls,2024,156,75,10145.0,20,61,7,2022-11-09 17:21:17+00:00,2024-10-08 02:57:16+00:00,House,Texas,Texas 22,Republican,R+11,11.0,True,True,62.1,general,698
Rich_McCormick,2024,155,92,17901.0,31,29,7,2022-11-09 05:53:08+00:00,2024-10-31 00:20:25+00:00,House,Georgia,Georgia 7,Republican,R+13,13.0,False,True,64.9,general,721
Chris_Deluzio,2024,154,82,11212.0,26,25,10,2022-11-09 05:23:38+00:00,2024-11-01 19:25:58+00:00,House,Pennsylvania,Pennsylvania 17,Democratic,EVEN,0.0,True,True,53.9,general,723
Mondaire_Jones,2024,154,73,22517.0,40,18,17,2022-11-10 21:25:27+00:00,2024-10-26 13:52:38+00:00,House,New York,New York 17,Democratic,D+3,-3.0,False,False,45.8,general,715
Tim_Burchett,2024,154,95,19455.0,33,36,7,2022-11-29 07:33:59+00:00,2024-11-05 17:40:16+00:00,House,Tennessee,Tennessee 2,Republican,R+18,18.0,True,True,69.3,general,707
Jill_Tokuda,2024,153,64,18680.0,23,11,9,2022-11-09 09:55:50+00:00,2024-09-20 12:40:51+00:00,House,Hawaii,Hawaii 2,Democratic,D+14,-14.0,True,True,66.5,general,681
Lori_Chavez-DeRemer,2024,153,81,27788.0,22,26,4,2022-11-09 10:31:59+00:00,2024-11-02 02:42:59+00:00,House,Oregon,Oregon 5,Republican,D+2,-2.0,True,False,45.0,general,723
Marc_Molinaro,2024,153,84,6303.0,35,30,3,2022-11-09 19:05:51+00:00,2024-11-02 02:40:09+00:00,House,New York,New York 19,Republican,R+1,1.0,True,False,48.9,general,723
Mike_Garcia_(politician),2024,153,68,7516.0,16,31,7,2022-11-11 16:34:38+00:00,2024-11-02 02:36:54+00:00,House,California,California 27,Republican,D+4,-4.0,True,False,48.7,general,721
Nick_LaLota,2024,152,88,10673.0,29,30,4,2022-11-10 15:59:33+00:00,2024-11-05 22:14:05+00:00,House,New York,New York 1,Republican,R+4,4.0,True,True,55.2,general,726
Ro_Khanna,2024,150,92,19660.0,36,20,19,2022-11-12 23:51:34+00:00,2024-11-05 16:58:50+00:00,House,California,California 17,Democratic,D+23,-23.0,True,True,67.7,general,723
Sheldon_Whitehouse,2024,150,71,28051.0,36,17,12,2022-11-12 06:58:05+00:00,2024-11-02 19:17:43+00:00,Senate,Rhode Island,,Democratic,D+8,-8.0,False,True,59.9,general,721
Cory_Mills,2024,146,94,18685.0,19,38,5,2022-11-09 01:33:28+00:00,2024-08-30 10:08:19+00:00,House,Florida,Florida 7,Republican,R+5,5.0,True,True,56.5,general,660
Jim_Banks,2024,146,86,26615.0,21,29,8,2022-11-15 19:22:39+00:00,2024-10-19 07:17:37+00:00,Senate,Indiana,,Republican,R+11,11.0,False,True,58.64,general,703
Kevin_Kiley_(politician),2024,146,87,8858.0,23,24,7,2022-11-11 02:58:57+00:00,2024-11-03 11:40:54+00:00,House,California,California 3,Republican,R+4,4.0,True,True,55.5,general,723
Wesley_Hunt,2024,145,77,10631.0,19,23,5,2022-11-09 05:03:45+00:00,2024-09-19 19:27:12+00:00,House,Texas,Texas 38,Republican,R+12,12.0,True,True,62.7,general,680
John_Barrasso,2024,144,66,27014.0,30,12,8,2022-11-11 15:47:56+00:00,2024-10-22 22:41:42+00:00,Senate,Wyoming,,Republican,R+25,25.0,False,True,75.11,general,711
Kat_Cammack,2024,144,84,7689.0,29,26,9,2022-11-29 07:50:08+00:00,2024-11-04 05:35:52+00:00,House,Florida,Florida 3,Republican,R+9,9.0,True,True,61.6,general,705
Gabe_Vasquez,2024,143,73,16255.0,18,27,2,2022-11-10 06:20:59+00:00,2024-10-25 16:12:35+00:00,House,New Mexico,New Mexico 2,Democratic,D+1,-1.0,True,True,52.1,general,715
Raja_Krishnamoorthi,2024,142,65,10501.0,45,22,10,2022-11-11 18:22:32+00:00,2024-10-17 13:00:02+00:00,House,Illinois,Illinois 8,Democratic,D+6,-6.0,True,True,57.1,general,705
Don_Davis_(North_Carolina_politician),2024,141,61,12975.0,13,24,3,2022-11-09 12:37:31+00:00,2024-11-02 10:24:32+00:00,House,North Carolina,North Carolina 1,Democratic,R+1,1.0,True,True,49.5,general,723
Jerry_Nadler,2024,140,99,2937.0,32,33,7,2022-11-09 23:28:52+00:00,2024-10-31 05:09:05+00:00,House,New York,New York 12,Democratic,D+34,-34.0,True,True,80.5,general,721
Ted_Lieu,2024,140,80,9440.0,32,23,13,2022-11-17 17:48:09+00:00,2024-11-04 11:54:16+00:00,House,California,California 36,Democratic,D+21,-21.0,True,True,68.7,general,717
David_Valadao,2024,138,78,5451.0,29,28,5,2022-11-16 05:46:26+00:00,2024-11-04 12:14:13+00:00,House,California,California 22,Republican,D+5,-5.0,True,True,53.4,general,719
Yadira_Caraveo,2024,136,86,10198.0,17,23,4,2022-11-10 04:03:05+00:00,2024-10-21 22:17:42+00:00,House,Colorado,Colorado 8,Democratic,EVEN,0.0,True,True,48.2,general,711
Andy_Harris_(politician),2024,135,77,95826.0,26,10,7,2022-12-02 23:20:07+00:00,2024-10-27 03:22:58+00:00,House,Maryland,Maryland 1,Republican,R+11,11.0,True,True,59.4,general,694
Jared_Moskowitz,2024,134,90,9007.0,28,19,10,2022-11-09 01:42:27+00:00,2024-10-10 03:55:41+00:00,House,Florida,Florida 23,Democratic,D+5,-5.0,True,True,52.4,general,701
John_Mannion_(American_politician),2024,134,44,6501.0,23,22,4,2022-11-16 16:34:29+00:00,2024-11-04 01:14:33+00:00,House,New York,New York 22,Democratic,D+3,-3.0,False,True,54.6,general,718
